Entity,Code,Year,Annual CO2 emissions (per capita)
Armenia,ARM,1955,1.492
Armenia,ARM,1956,1.5798
Armenia,ARM,1957,1.6674
Armenia,ARM,1958,1.7168
Armenia,ARM,1959,1.7405
Armenia,ARM,1960,1.7485
Armenia,ARM,1961,1.7426
Armenia,ARM,1962,1.7696
Armenia,ARM,1963,1.8379
Armenia,ARM,1964,1.8951
Armenia,ARM,1965,1.9509
Armenia,ARM,1966,2.0025
Armenia,ARM,1967,2.0397
Armenia,ARM,1968,2.0451
Armenia,ARM,1969,2.0781
Armenia,ARM,1970,2.1316
Armenia,ARM,1971,2.2111
Armenia,ARM,1972,2.274
Armenia,ARM,1973,2.3188
Armenia,ARM,1974,2.3576
Armenia,ARM,1975,2.4292
Armenia,ARM,1976,2.4737
Armenia,ARM,1977,2.5112
Armenia,ARM,1978,2.5532
Armenia,ARM,1979,2.5306
Armenia,ARM,1980,2.5867
Armenia,ARM,1981,2.5025
Armenia,ARM,1982,2.5137
Armenia,ARM,1983,2.5158
Armenia,ARM,1984,2.5032
Armenia,ARM,1985,2.6566
Armenia,ARM,1986,2.4878
Armenia,ARM,1987,2.4245
Armenia,ARM,1988,2.6893
Armenia,ARM,1989,2.6928
Armenia,ARM,1990,2.533
Armenia,ARM,1991,2.0793
Armenia,ARM,1992,1.7029
Armenia,ARM,1993,0.7657
Armenia,ARM,1994,0.8263
Armenia,ARM,1995,1.0671
Armenia,ARM,1996,0.8192
Armenia,ARM,1997,1.0435
Armenia,ARM,1998,1.0928
Armenia,ARM,1999,0.9872
Armenia,ARM,2000,1.1374
Armenia,ARM,2001,1.158
Armenia,ARM,2002,1.0141
Armenia,ARM,2003,1.145
Armenia,ARM,2004,1.2301
Armenia,ARM,2005,1.4679
Armenia,ARM,2006,1.4879
Armenia,ARM,2007,1.7391
Armenia,ARM,2008,1.9173
Armenia,ARM,2009,1.5108
Armenia,ARM,2010,1.478
Armenia,ARM,2011,1.7274
Armenia,ARM,2012,1.993
Armenia,ARM,2013,1.9102
Armenia,ARM,2014,1.9242
Armenia,ARM,2015,1.8695
Armenia,ARM,2016,1.7721
Armenia,ARM,2017,1.8801
Armenia,ARM,2018,1.9737
Armenia,ARM,2019,1.8693
Armenia,ARM,2020,1.9878
Aruba,ABW,1930,9.9353
Aruba,ABW,1940,4.9491
Aruba,ABW,1950,10.7637
Aruba,ABW,1951,16.88
Aruba,ABW,1952,9.5728
Aruba,ABW,1953,10.751
Aruba,ABW,1954,20.9081
Aruba,ABW,1955,16.5192
Aruba,ABW,1956,20.3361
Aruba,ABW,1957,13.2255
Aruba,ABW,1958,11.0664
Aruba,ABW,1959,13.694
Aruba,ABW,1960,11.4109
Aruba,ABW,1961,11.6454
Aruba,ABW,1962,12.607
Aruba,ABW,1963,11.9771
Aruba,ABW,1964,11.5779
Aruba,ABW,1965,10.3281
Aruba,ABW,1966,9.6001
Aruba,ABW,1967,11.7559
Aruba,ABW,1968,10.8692
Aruba,ABW,1969,14.1384
Aruba,ABW,1970,15.7231
Aruba,ABW,1971,13.5985
Aruba,ABW,1972,13.096
Aruba,ABW,1973,14.4342
Aruba,ABW,1974,13.0203
Aruba,ABW,1975,9.4095
Aruba,ABW,1976,20.1223
Aruba,ABW,1977,10.5483
Aruba,ABW,1978,9.0228
Aruba,ABW,1979,9.4856
Aruba,ABW,1980,9.7415
Aruba,ABW,1981,9.2077
Aruba,ABW,1982,10.164
Aruba,ABW,1983,5.1505
Aruba,ABW,1984,12.7358
Aruba,ABW,1985,14.8599
Aruba,ABW,1986,2.8659
Aruba,ABW,1987,7.2287
Aruba,ABW,1988,10.0191
Aruba,ABW,1989,10.6259
Aruba,ABW,1990,7.8406
Aruba,ABW,1991,8.2212
Aruba,ABW,1992,7.8928
Aruba,ABW,1993,8.9458
Aruba,ABW,1994,8.5981
Aruba,ABW,1995,8.8037
Aruba,ABW,1996,8.7185
Aruba,ABW,1997,8.8759
Aruba,ABW,1998,9.2356
Aruba,ABW,1999,9.0973
Aruba,ABW,2000,26.1697
Aruba,ABW,2001,25.9145
Aruba,ABW,2002,25.6502
Aruba,ABW,2003,26.3991
Aruba,ABW,2004,26.4937
Aruba,ABW,2005,27.1793
Aruba,ABW,2006,26.9267
Aruba,ABW,2007,27.8711
Aruba,ABW,2008,26.2071
Aruba,ABW,2009,25.8949
Aruba,ABW,2010,24.6513
Aruba,ABW,2011,24.4865
Aruba,ABW,2012,13.1463
Aruba,ABW,2013,8.3462
Aruba,ABW,2014,8.403
Aruba,ABW,2015,8.6035
Aruba,ABW,2016,8.4206
Aruba,ABW,2017,8.4505
Aruba,ABW,2018,8.2387
Aruba,ABW,2019,8.0063
Aruba,ABW,2020,7.0548
Asia,,1830,0.0003
Asia,,1831,0.0003
Asia,,1832,0.0002
Asia,,1833,0.0003
Asia,,1850,0.0015
Asia,,1855,0.0043
Asia,,1858,0.0018
Asia,,1859,0.0028
Asia,,1860,0.0029
Asia,,1861,0.0024
Asia,,1862,0.0025
Asia,,1863,0.0028
Asia,,1864,0.0027
Asia,,1865,0.003
Asia,,1866,0.0044
Asia,,1867,0.0273
Asia,,1868,0.0092
Asia,,1869,0.013
Asia,,1870,0.0117
Asia,,1871,0.0155
Asia,,1872,0.0166
Asia,,1873,0.0158
Asia,,1874,0.0274
Asia,,1875,0.045
Asia,,1876,0.0465
Asia,,1877,0.0475
Asia,,1878,0.017
Asia,,1879,0.0176
Asia,,1880,0.0191
Asia,,1881,0.0195
Asia,,1882,0.021
Asia,,1883,0.023
Asia,,1884,0.0246
Asia,,1885,0.0254
Asia,,1886,0.0268
Asia,,1887,0.0308
Asia,,1888,0.0339
Asia,,1889,0.0361
Asia,,1890,0.0391
Asia,,1891,0.0443
Asia,,1892,0.0455
Asia,,1893,0.0507
Asia,,1894,0.0562
Asia,,1895,0.0647
Asia,,1896,0.0682
Asia,,1897,0.0739
Asia,,1898,0.088
Asia,,1899,0.0475
Asia,,1900,0.1049
Asia,,1901,0.1192
Asia,,1902,0.0632
Asia,,1903,0.0681
Asia,,1904,0.0758
Asia,,1905,0.0755
Asia,,1906,0.1007
Asia,,1907,0.1081
Asia,,1908,0.1207
Asia,,1909,0.1176
Asia,,1910,0.1154
Asia,,1911,0.1313
Asia,,1912,0.121
Asia,,1913,0.1322
Asia,,1914,0.1391
Asia,,1915,0.1339
Asia,,1916,0.1439
Asia,,1917,0.1581
Asia,,1918,0.1577
Asia,,1919,0.1735
Asia,,1920,0.1643
Asia,,1921,0.1594
Asia,,1922,0.1679
Asia,,1923,0.1835
Asia,,1924,0.1966
Asia,,1925,0.1982
Asia,,1926,0.1988
Asia,,1927,0.2156
Asia,,1928,0.2211
Asia,,1929,0.2296
Asia,,1930,0.2279
Asia,,1931,0.2141
Asia,,1932,0.2121
Asia,,1933,0.2311
Asia,,1934,0.2599
Asia,,1935,0.2793
Asia,,1936,0.3026
Asia,,1937,0.3175
Asia,,1938,0.3252
Asia,,1939,0.3411
Asia,,1940,0.3845
Asia,,1941,0.3853
Asia,,1942,0.3617
Asia,,1943,0.3511
Asia,,1944,0.3558
Asia,,1945,0.2632
Asia,,1946,0.2389
Asia,,1947,0.2803
Asia,,1948,0.2779
Asia,,1949,0.3366
Asia,,1950,0.3411
Asia,,1951,0.3204
Asia,,1952,0.3483
Asia,,1953,0.365
Asia,,1954,0.3926
Asia,,1955,0.4373
Asia,,1956,0.4766
Asia,,1957,0.5265
Asia,,1958,0.6964
Asia,,1959,0.8242
Asia,,1960,0.905
Asia,,1961,0.8036
Asia,,1962,0.7587
Asia,,1963,0.7877
Asia,,1964,0.8161
Asia,,1965,0.873
Asia,,1966,0.9285
Asia,,1967,0.92
Asia,,1968,0.9911
Asia,,1969,1.0977
Asia,,1970,1.2613
Asia,,1971,1.3475
Asia,,1972,1.392
Asia,,1973,1.4613
Asia,,1974,1.4547
Asia,,1975,1.493
Asia,,1976,1.5544
Asia,,1977,1.6218
Asia,,1978,1.6618
Asia,,1979,1.697
Asia,,1980,1.6627
Asia,,1981,1.6211
Asia,,1982,1.6446
Asia,,1983,1.678
Asia,,1984,1.7412
Asia,,1985,1.8068
Asia,,1986,1.8465
Asia,,1987,1.887
Asia,,1988,2.0004
Asia,,1989,2.03
Asia,,1990,2.0548
Asia,,1991,2.1199
Asia,,1992,2.1792
Asia,,1993,2.243
Asia,,1994,2.3054
Asia,,1995,2.3634
Asia,,1996,2.422
Asia,,1997,2.4194
Asia,,1998,2.3124
Asia,,1999,2.3513
Asia,,2000,2.4311
Asia,,2001,2.4447
Asia,,2002,2.5495
Asia,,2003,2.7597
Asia,,2004,2.9723
Asia,,2005,3.1487
Asia,,2006,3.3212
Asia,,2007,3.4596
Asia,,2008,3.598
Asia,,2009,3.7026
Asia,,2010,3.928
Asia,,2011,4.1717
Asia,,2012,4.2928
Asia,,2013,4.3079
Asia,,2014,4.3337
Asia,,2015,4.3174
Asia,,2016,4.2941
Asia,,2017,4.3502
Asia,,2018,4.4423
Asia,,2019,4.48
Asia,,2020,4.3788
Asia (excl. China & India),,1830,0.0003
Asia (excl. China & India),,1831,0.0003
Asia (excl. China & India),,1832,0.0002
Asia (excl. China & India),,1833,0.0003
Asia (excl. China & India),,1850,0.0015
Asia (excl. China & India),,1855,0.0043
Asia (excl. China & India),,1858,0.0058
Asia (excl. China & India),,1859,0.0061
Asia (excl. China & India),,1860,0.008
Asia (excl. China & India),,1861,0.0101
Asia (excl. China & India),,1862,0.009
Asia (excl. China & India),,1863,0.0094
Asia (excl. China & India),,1864,0.0104
Asia (excl. China & India),,1865,0.0114
Asia (excl. China & India),,1866,0.0244
Asia (excl. China & India),,1867,0.0273
Asia (excl. China & India),,1868,0.0092
Asia (excl. China & India),,1869,0.013
Asia (excl. China & India),,1870,0.0117
Asia (excl. China & India),,1871,0.0155
Asia (excl. China & India),,1872,0.0166
Asia (excl. China & India),,1873,0.0158
Asia (excl. China & India),,1874,0.0274
Asia (excl. China & India),,1875,0.045
Asia (excl. China & India),,1876,0.0465
Asia (excl. China & India),,1877,0.0475
Asia (excl. China & India),,1878,0.0602
Asia (excl. China & India),,1879,0.0646
Asia (excl. China & India),,1880,0.0692
Asia (excl. China & India),,1881,0.072
Asia (excl. China & India),,1882,0.0741
Asia (excl. China & India),,1883,0.0811
Asia (excl. China & India),,1884,0.0851
Asia (excl. China & India),,1885,0.0939
Asia (excl. China & India),,1886,0.0972
Asia (excl. China & India),,1887,0.1136
Asia (excl. China & India),,1888,0.1252
Asia (excl. China & India),,1889,0.0975
Asia (excl. China & India),,1890,0.1038
Asia (excl. China & India),,1891,0.1199
Asia (excl. China & India),,1892,0.1126
Asia (excl. China & India),,1893,0.1273
Asia (excl. China & India),,1894,0.1452
Asia (excl. China & India),,1895,0.1618
Asia (excl. China & India),,1896,0.1662
Asia (excl. China & India),,1897,0.1792
Asia (excl. China & India),,1898,0.2183
Asia (excl. China & India),,1899,0.2257
Asia (excl. China & India),,1900,0.2501
Asia (excl. China & India),,1901,0.2862
Asia (excl. China & India),,1902,0.2875
Asia (excl. China & India),,1903,0.3009
Asia (excl. China & India),,1904,0.3338
Asia (excl. China & India),,1905,0.3019
Asia (excl. China & India),,1906,0.3362
Asia (excl. China & India),,1907,0.3711
Asia (excl. China & India),,1908,0.3839
Asia (excl. China & India),,1909,0.3599
Asia (excl. China & India),,1910,0.3642
Asia (excl. China & India),,1911,0.3774
Asia (excl. China & India),,1912,0.4003
Asia (excl. China & India),,1913,0.4372
Asia (excl. China & India),,1914,0.449
Asia (excl. China & India),,1915,0.4122
Asia (excl. China & India),,1916,0.4522
Asia (excl. China & India),,1917,0.5413
Asia (excl. China & India),,1918,0.4794
Asia (excl. China & India),,1919,0.5257
Asia (excl. China & India),,1920,0.5087
Asia (excl. China & India),,1921,0.4794
Asia (excl. China & India),,1922,0.5178
Asia (excl. China & India),,1923,0.5618
Asia (excl. China & India),,1924,0.5987
Asia (excl. China & India),,1925,0.6177
Asia (excl. China & India),,1926,0.6373
Asia (excl. China & India),,1927,0.6815
Asia (excl. China & India),,1928,0.6851
Asia (excl. China & India),,1929,0.7084
Asia (excl. China & India),,1930,0.6876
Asia (excl. China & India),,1931,0.6048
Asia (excl. China & India),,1932,0.613
Asia (excl. China & India),,1933,0.6825
Asia (excl. China & India),,1934,0.764
Asia (excl. China & India),,1935,0.8069
Asia (excl. China & India),,1936,0.8751
Asia (excl. China & India),,1937,0.9371
Asia (excl. China & India),,1938,0.9651
Asia (excl. China & India),,1939,0.9908
Asia (excl. China & India),,1940,1.0927
Asia (excl. China & India),,1941,1.0108
Asia (excl. China & India),,1942,0.9537
Asia (excl. China & India),,1943,0.9461
Asia (excl. China & India),,1944,0.9508
Asia (excl. China & India),,1945,0.7138
Asia (excl. China & India),,1946,0.5936
Asia (excl. China & India),,1947,0.6965
Asia (excl. China & India),,1948,0.7106
Asia (excl. China & India),,1949,0.7871
Asia (excl. China & India),,1950,0.7224
Asia (excl. China & India),,1951,0.6151
Asia (excl. China & India),,1952,0.6454
Asia (excl. China & India),,1953,0.6855
Asia (excl. China & India),,1954,0.7118
Asia (excl. China & India),,1955,0.7762
Asia (excl. China & India),,1956,0.8449
Asia (excl. China & India),,1957,0.9059
Asia (excl. China & India),,1958,0.9225
Asia (excl. China & India),,1959,0.9601
Asia (excl. China & India),,1960,1.066
Asia (excl. China & India),,1961,1.1624
Asia (excl. China & India),,1962,1.2116
Asia (excl. China & India),,1963,1.2981
Asia (excl. China & India),,1964,1.3932
Asia (excl. China & India),,1965,1.4917
Asia (excl. China & India),,1966,1.5897
Asia (excl. China & India),,1967,1.717
Asia (excl. China & India),,1968,1.8705
Asia (excl. China & India),,1969,2.039
Asia (excl. China & India),,1970,2.2574
Asia (excl. China & India),,1971,2.3888
Asia (excl. China & India),,1972,2.4597
Asia (excl. China & India),,1973,2.633
Asia (excl. China & India),,1974,2.6144
Asia (excl. China & India),,1975,2.5474
Asia (excl. China & India),,1976,2.6891
Asia (excl. China & India),,1977,2.7617
Asia (excl. China & India),,1978,2.7298
Asia (excl. China & India),,1979,2.8085
Asia (excl. China & India),,1980,2.7586
Asia (excl. China & India),,1981,2.6654
Asia (excl. China & India),,1982,2.6162
Asia (excl. China & India),,1983,2.6256
Asia (excl. China & India),,1984,2.679
Asia (excl. China & India),,1985,2.7183
Asia (excl. China & India),,1986,2.7458
Asia (excl. China & India),,1987,2.738
Asia (excl. China & India),,1988,2.9175
Asia (excl. China & India),,1989,2.9723
Asia (excl. China & India),,1990,3.0333
Asia (excl. China & India),,1991,3.1191
Asia (excl. China & India),,1992,3.1828
Asia (excl. China & India),,1993,3.2203
Asia (excl. China & India),,1994,3.2534
Asia (excl. China & India),,1995,3.2114
Asia (excl. China & India),,1996,3.2489
Asia (excl. China & India),,1997,3.2505
Asia (excl. China & India),,1998,3.0978
Asia (excl. China & India),,1999,3.1911
Asia (excl. China & India),,2000,3.3563
Asia (excl. China & India),,2001,3.3621
Asia (excl. China & India),,2002,3.4029
Asia (excl. China & India),,2003,3.5099
Asia (excl. China & India),,2004,3.6092
Asia (excl. China & India),,2005,3.6433
Asia (excl. China & India),,2006,3.6944
Asia (excl. China & India),,2007,3.7277
Asia (excl. China & India),,2008,3.7456
Asia (excl. China & India),,2009,3.7336
Asia (excl. China & India),,2010,3.8847
Asia (excl. China & India),,2011,3.9563
Asia (excl. China & India),,2012,4.0726
Asia (excl. China & India),,2013,4.0232
Asia (excl. China & India),,2014,4.0433
Asia (excl. China & India),,2015,4.0919
Asia (excl. China & India),,2016,4.0967
Asia (excl. China & India),,2017,4.1516
Asia (excl. China & India),,2018,4.1393
Asia (excl. China & India),,2019,4.1626
Asia (excl. China & India),,2020,3.959
Australia,AUS,1860,0.2161
Australia,AUS,1861,0.3771
Australia,AUS,1862,0.2533
Australia,AUS,1863,0.2765
Australia,AUS,1864,0.1799
Australia,AUS,1865,0.2754
Australia,AUS,1866,0.442
Australia,AUS,1867,0.5514
Australia,AUS,1868,0.4391
Australia,AUS,1869,0.3738
Australia,AUS,1870,0.3415
Australia,AUS,1871,0.3841
Australia,AUS,1872,0.3835
Australia,AUS,1873,0.4611
Australia,AUS,1874,0.4629
Australia,AUS,1875,0.4215
Australia,AUS,1876,0.4638
Australia,AUS,1877,0.5203
Australia,AUS,1878,0.4622
Australia,AUS,1879,0.6786
Australia,AUS,1880,1.002
Australia,AUS,1881,0.7791
Australia,AUS,1882,0.8595
Australia,AUS,1883,1.0013
Australia,AUS,1884,1.0258
Australia,AUS,1885,1.1196
Australia,AUS,1886,1.0749
Australia,AUS,1887,1.0912
Australia,AUS,1888,1.2262
Australia,AUS,1889,1.1542
Australia,AUS,1890,1.1623
Australia,AUS,1891,1.2817
Australia,AUS,1892,1.2993
Australia,AUS,1893,1.2182
Australia,AUS,1894,1.3155
Australia,AUS,1895,1.36
Australia,AUS,1896,1.3097
Australia,AUS,1897,1.4208
Australia,AUS,1898,1.5738
Australia,AUS,1899,1.5935
Australia,AUS,1900,2.7529
Australia,AUS,1901,3.0463
Australia,AUS,1902,2.9864
Australia,AUS,1903,2.8953
Australia,AUS,1904,2.9339
Australia,AUS,1905,3.0146
Australia,AUS,1906,3.5381
Australia,AUS,1907,3.7551
Australia,AUS,1908,4.0031
Australia,AUS,1909,3.4205
Australia,AUS,1910,4.0278
Australia,AUS,1911,4.3639
Australia,AUS,1912,4.6252
Australia,AUS,1913,4.8834
Australia,AUS,1914,5.233
Australia,AUS,1915,4.5664
Australia,AUS,1916,3.9581
Australia,AUS,1917,4.1791
Australia,AUS,1918,4.5252
Australia,AUS,1919,4.2034
Australia,AUS,1920,4.8787
Australia,AUS,1921,4.3053
Australia,AUS,1922,4.441
Australia,AUS,1923,4.4486
Australia,AUS,1924,4.7557
Australia,AUS,1925,4.8678
Australia,AUS,1926,4.7124
Australia,AUS,1927,4.7972
Australia,AUS,1928,4.2827
Australia,AUS,1929,3.7897
Australia,AUS,1930,3.4785
Australia,AUS,1931,3.0479
Australia,AUS,1932,3.1388
Australia,AUS,1933,3.3017
Australia,AUS,1934,3.4433
Australia,AUS,1935,3.7949
Australia,AUS,1936,4.0344
Australia,AUS,1937,4.2674
Australia,AUS,1938,4.1112
Australia,AUS,1939,4.6663
Australia,AUS,1940,4.1673
Australia,AUS,1941,4.8932
Australia,AUS,1942,5.0956
Australia,AUS,1943,4.8067
Australia,AUS,1944,4.6247
Australia,AUS,1945,4.3496
Australia,AUS,1946,4.6373
Australia,AUS,1947,4.8976
Australia,AUS,1948,4.8712
Australia,AUS,1949,4.6908
Australia,AUS,1950,6.6939
Australia,AUS,1951,7.0288
Australia,AUS,1952,7.0042
Australia,AUS,1953,6.7676
Australia,AUS,1954,7.5627
Australia,AUS,1955,7.7107
Australia,AUS,1956,7.7925
Australia,AUS,1957,7.7723
Australia,AUS,1958,7.9123
Australia,AUS,1959,8.3468
Australia,AUS,1960,8.6036
Australia,AUS,1961,8.6641
Australia,AUS,1962,8.9091
Australia,AUS,1963,9.3068
Australia,AUS,1964,9.8393
Australia,AUS,1965,10.6825
Australia,AUS,1966,10.3696
Australia,AUS,1967,10.8528
Australia,AUS,1968,11.0102
Australia,AUS,1969,11.3527
Australia,AUS,1970,11.5281
Australia,AUS,1971,11.7109
Australia,AUS,1972,11.8797
Australia,AUS,1973,12.7183
Australia,AUS,1974,12.656
Australia,AUS,1975,12.7578
Australia,AUS,1976,12.4915
Australia,AUS,1977,13.3126
Australia,AUS,1978,14.1637
Australia,AUS,1979,14.2146
Australia,AUS,1980,15.1173
Australia,AUS,1981,15.574
Australia,AUS,1982,15.6148
Australia,AUS,1983,14.7942
Australia,AUS,1984,15.3257
Australia,AUS,1985,15.3858
Australia,AUS,1986,15.0609
Australia,AUS,1987,15.8104
Australia,AUS,1988,15.8575
Australia,AUS,1989,16.6029
Australia,AUS,1990,16.4714
Australia,AUS,1991,16.3981
Australia,AUS,1992,16.4538
Australia,AUS,1993,16.5495
Australia,AUS,1994,16.8601
Australia,AUS,1995,17.1189
Australia,AUS,1996,17.3911
Australia,AUS,1997,17.7901
Australia,AUS,1998,18.2222
Australia,AUS,1999,18.4477
Australia,AUS,2000,18.5252
Australia,AUS,2001,18.7789
Australia,AUS,2002,18.922
Australia,AUS,2003,19.0191
Australia,AUS,2004,19.4554
Australia,AUS,2005,19.2086
Australia,AUS,2006,19.3554
Australia,AUS,2007,19.2159
Australia,AUS,2008,19.2034
Australia,AUS,2009,18.4508
Australia,AUS,2010,18.2595
Australia,AUS,2011,17.9849
Australia,AUS,2012,17.5806
Australia,AUS,2013,16.907
Australia,AUS,2014,16.9201
Australia,AUS,2015,16.8507
Australia,AUS,2016,17.1434
Australia,AUS,2017,16.8704
Australia,AUS,2018,16.7081
Australia,AUS,2019,16.447
Australia,AUS,2020,15.3684
Austria,AUT,1807,0.0539
Austria,AUT,1819,0.0755
Austria,AUT,1820,0.099
Austria,AUT,1821,0.1061
Austria,AUT,1822,0.1077
Austria,AUT,1823,0.1018
Austria,AUT,1824,0.1162
Austria,AUT,1825,0.1167
Austria,AUT,1826,0.132
Austria,AUT,1827,0.1366
Austria,AUT,1828,0.1307
Austria,AUT,1829,0.1353
Austria,AUT,1830,0.1398
Austria,AUT,1831,0.135
Austria,AUT,1832,0.1436
Austria,AUT,1833,0.1194
Austria,AUT,1834,0.1625
Austria,AUT,1835,0.1748
Austria,AUT,1836,0.185
Austria,AUT,1837,0.1931
Austria,AUT,1838,0.231
Austria,AUT,1839,0.2863
Austria,AUT,1840,0.3143
Austria,AUT,1841,0.3527
Austria,AUT,1842,0.3877
Austria,AUT,1843,0.335
Austria,AUT,1844,0.4185
Austria,AUT,1845,0.4696
Austria,AUT,1846,0.5484
Austria,AUT,1847,0.5366
Austria,AUT,1848,0.5981
Austria,AUT,1849,0.5757
Austria,AUT,1850,0.5887
Austria,AUT,1851,0.5866
Austria,AUT,1852,0.7016
Austria,AUT,1853,0.7993
Austria,AUT,1854,0.782
Austria,AUT,1855,0.9047
Austria,AUT,1856,1.0273
Austria,AUT,1857,1.1748
Austria,AUT,1858,1.7341
Austria,AUT,1859,1.3946
Austria,AUT,1860,1.4518
Austria,AUT,1861,1.4962
Austria,AUT,1862,1.4804
Austria,AUT,1863,1.3605
Austria,AUT,1864,1.1671
Austria,AUT,1865,1.2231
Austria,AUT,1866,0.8159
Austria,AUT,1867,1.1081
Austria,AUT,1868,1.3603
Austria,AUT,1869,1.4429
Austria,AUT,1870,1.6263
Austria,AUT,1871,2.2218
Austria,AUT,1872,2.1737
Austria,AUT,1873,2.3097
Austria,AUT,1874,1.953
Austria,AUT,1875,1.6621
Austria,AUT,1876,1.6958
Austria,AUT,1877,1.5132
Austria,AUT,1878,1.4907
Austria,AUT,1879,1.8088
Austria,AUT,1880,4.7833
Austria,AUT,1881,2.0679
Austria,AUT,1882,2.1066
Austria,AUT,1883,2.3169
Austria,AUT,1884,2.238
Austria,AUT,1885,2.3319
Austria,AUT,1886,2.1814
Austria,AUT,1887,2.331
Austria,AUT,1888,2.2532
Austria,AUT,1889,2.4054
Austria,AUT,1890,2.4128
Austria,AUT,1891,2.7395
Austria,AUT,1892,2.6253
Austria,AUT,1893,3.1798
Austria,AUT,1894,3.2237
Austria,AUT,1895,3.5857
Austria,AUT,1896,3.7107
Austria,AUT,1897,3.97
Austria,AUT,1898,4.1742
Austria,AUT,1899,4.1931
Austria,AUT,1900,4.6321
Austria,AUT,1901,4.6936
Austria,AUT,1902,4.2106
Austria,AUT,1903,4.1684
Austria,AUT,1904,4.3684
Austria,AUT,1905,4.5465
Austria,AUT,1906,5.3764
Austria,AUT,1907,6.6482
Austria,AUT,1908,9.2523
Austria,AUT,1909,6.6751
Austria,AUT,1910,8.9454
Austria,AUT,1911,7.4583
Austria,AUT,1912,7.844
Austria,AUT,1913,9.277
Austria,AUT,1914,7.5718
Austria,AUT,1915,5.4025
Austria,AUT,1916,1.3923
Austria,AUT,1917,0.5301
Austria,AUT,1918,0.5139
Austria,AUT,1919,0.4649
Austria,AUT,1920,2.2398
Austria,AUT,1921,2.9782
Austria,AUT,1922,2.8559
Austria,AUT,1923,2.722
Austria,AUT,1924,3.0659
Austria,AUT,1925,2.8875
Austria,AUT,1926,2.8214
Austria,AUT,1927,3.0384
Austria,AUT,1928,3.1885
Austria,AUT,1929,3.6269
Austria,AUT,1930,2.824
Austria,AUT,1931,2.7058
Austria,AUT,1932,2.2655
Austria,AUT,1933,2.1243
Austria,AUT,1934,2.0525
Austria,AUT,1935,2.077
Austria,AUT,1936,2.0272
Austria,AUT,1937,2.275
Austria,AUT,1938,0.8625
Austria,AUT,1939,0.9435
Austria,AUT,1940,1.0918
Austria,AUT,1941,1.1829
Austria,AUT,1942,1.2643
Austria,AUT,1943,1.4172
Austria,AUT,1944,1.3801
Austria,AUT,1945,0.6681
Austria,AUT,1946,1.8626
Austria,AUT,1947,2.5648
Austria,AUT,1948,3.5504
Austria,AUT,1949,3.8413
Austria,AUT,1950,3.0122
Austria,AUT,1951,3.3564
Austria,AUT,1952,3.1842
Austria,AUT,1953,3.1311
Austria,AUT,1954,3.5297
Austria,AUT,1955,4.1807
Austria,AUT,1956,4.048
Austria,AUT,1957,4.1769
Austria,AUT,1958,4.0076
Austria,AUT,1959,3.9664
Austria,AUT,1960,4.3538
Austria,AUT,1961,4.4752
Austria,AUT,1962,4.7318
Austria,AUT,1963,5.1275
Austria,AUT,1964,5.3605
Austria,AUT,1965,5.221
Austria,AUT,1966,5.3329
Austria,AUT,1967,5.3961
Austria,AUT,1968,5.6854
Austria,AUT,1969,5.9682
Austria,AUT,1970,6.7363
Austria,AUT,1971,6.8963
Austria,AUT,1972,7.3962
Austria,AUT,1973,7.8894
Austria,AUT,1974,7.5127
Austria,AUT,1975,7.0982
Austria,AUT,1976,7.6175
Austria,AUT,1977,7.3323
Austria,AUT,1978,7.5024
Austria,AUT,1979,8.0497
Austria,AUT,1980,6.8366
Austria,AUT,1981,7.3421
Austria,AUT,1982,7.046
Austria,AUT,1983,6.7957
Austria,AUT,1984,7.1266
Austria,AUT,1985,7.1395
Austria,AUT,1986,7.046
Austria,AUT,1987,7.5103
Austria,AUT,1988,6.9119
Austria,AUT,1989,6.9857
Austria,AUT,1990,8.0451
Austria,AUT,1991,8.4576
Austria,AUT,1992,7.6921
Austria,AUT,1993,7.6863
Austria,AUT,1994,7.68
Austria,AUT,1995,8.0113
Austria,AUT,1996,8.4007
Austria,AUT,1997,8.3721
Austria,AUT,1998,8.3182
Austria,AUT,1999,8.1529
Austria,AUT,2000,8.1964
Austria,AUT,2001,8.6615
Austria,AUT,2002,8.8443
Austria,AUT,2003,9.4731
Austria,AUT,2004,9.4523
Austria,AUT,2005,9.5797
Austria,AUT,2006,9.269
Austria,AUT,2007,8.9126
Austria,AUT,2008,8.808
Austria,AUT,2009,8.037
Austria,AUT,2010,8.5613
Austria,AUT,2011,8.2674
Austria,AUT,2012,7.9113
Austria,AUT,2013,7.9192
Austria,AUT,2014,7.4474
Austria,AUT,2015,7.6454
Austria,AUT,2016,7.6841
Austria,AUT,2017,7.8911
Austria,AUT,2018,7.4865
Austria,AUT,2019,7.5892
Austria,AUT,2020,6.7324
Azerbaijan,AZE,1830,0.0003
Azerbaijan,AZE,1831,0.0003
Azerbaijan,AZE,1832,0.0002
Azerbaijan,AZE,1833,0.0002
Azerbaijan,AZE,1850,0.0013
Azerbaijan,AZE,1855,0.0038
Azerbaijan,AZE,1858,0.0052
Azerbaijan,AZE,1859,0.0054
Azerbaijan,AZE,1860,0.0071
Azerbaijan,AZE,1861,0.0089
Azerbaijan,AZE,1862,0.008
Azerbaijan,AZE,1863,0.0083
Azerbaijan,AZE,1864,0.0092
Azerbaijan,AZE,1865,0.0087
